fecha,precio
2023-03-23 13:00:00,4764.457161290322
2023-03-23 13:10:00,4763.255968115942
2023-03-23 13:20:00,4761.08185730337
2023-03-23 13:30:00,4758.80404494382
2023-03-23 13:40:00,4757.429940983607
2023-03-23 13:50:00,4756.668765306123
2023-03-23 14:00:00,4756.584083333333
2023-03-23 14:10:00,4757.036705555556
2023-03-23 14:20:00,4757.1301875
2023-03-23 14:30:00,4757.3571125
2023-03-23 14:40:00,4757.8938777777785
2023-03-23 14:50:00,4758.14598490566
2023-03-23 15:00:00,4758.319503125
2023-03-23 15:10:00,4758.552785
2023-03-23 15:20:00,4758.865178947369
2023-03-23 15:30:00,4758.891453571428
2023-03-23 15:40:00,4758.531924
2023-03-23 15:50:00,4758.446760606061
2023-03-23 16:00:00,4758.310716666667
2023-03-23 16:10:00,4757.559637864078
